review_id,booking_id,reviewer_id,reviewee_id,rating,comment,created_at
1116,2310,824,391,4,"Nice driver, took a slightly longer route.",2017-11-02 01:39:00
1117,269,918,92,5,Best Uber experience I've had.,2015-09-30 22:19:00
1118,1516,731,113,3,Driver seemed distracted at times.,2016-10-06 23:40:00
1119,1735,394,971,4,Driver was friendly and mostly on time.,2016-11-12 09:13:00
1120,1994,533,164,4,"Nice driver, took a slightly longer route.",2017-01-12 14:34:00
1121,928,107,993,5,Very professional and courteous.,2016-06-02 01:47:00
1122,984,928,755,5,Best Uber experience I've had.,2016-06-07 17:00:00
1123,1216,255,629,5,Best Uber experience I've had.,2016-07-13 22:26:00
1124,271,576,93,4,"Good experience, car was clean.",2015-09-30 22:09:00
1125,1053,780,653,5,"Comfortable car, great conversation.",2016-06-12 22:16:00
1126,448,145,246,4,"Nice driver, took a slightly longer route.",2016-02-04 12:32:00
1127,75,593,26,4,Driver was friendly and mostly on time.,2015-06-15 21:41:00
1128,1998,404,280,5,Best Uber experience I've had.,2017-01-14 04:03:00
1129,2684,870,523,5,Highly recommend this driver!,2018-01-22 02:46:00
1130,2051,277,299,5,Driver was super friendly and on time.,2017-03-20 09:11:00
1131,580,642,907,5,Perfect ride from start to finish.,2016-03-05 00:03:00
1132,890,863,152,4,"Solid ride, arrived safely.",2016-05-15 00:09:00
1133,2272,791,380,4,"Good experience, car was clean.",2017-09-06 05:27:00
1134,2927,239,615,5,"Fantastic ride, very smooth!",2018-04-06 09:36:00
1135,422,611,150,5,Perfect ride from start to finish.,2016-02-03 07:15:00
1136,1348,308,297,5,"Comfortable car, great conversation.",2016-08-11 08:36:00
1137,2009,857,283,5,Clean car and great driver!,2017-01-13 15:47:00
1138,2425,802,425,4,Driver was friendly and mostly on time.,2017-11-28 05:57:00
1139,2814,122,572,3,Got there fine but driver was quiet.,2018-02-28 06:53:00
1140,1945,620,262,4,Driver was friendly and mostly on time.,2016-12-18 21:16:00
1141,37,47,12,5,Driver was super friendly and on time.,2015-06-01 10:27:00
1142,2328,486,397,5,Driver was super friendly and on time.,2017-11-16 15:15:00
1143,174,91,56,3,Decent ride but took longer than expected.,2015-09-12 22:57:00
1144,1800,721,252,5,Clean car and great driver!,2016-11-28 20:56:00
1145,873,166,639,4,Driver was friendly and mostly on time.,2016-05-11 09:20:00
1146,209,907,70,5,Very professional and courteous.,2015-09-18 20:05:00
1147,2219,89,361,5,"Fantastic ride, very smooth!",2017-08-12 18:36:00
1148,93,698,31,5,Perfect ride from start to finish.,2015-06-16 03:37:00
1149,2506,200,460,5,Best Uber experience I've had.,2017-12-13 17:40:00
1150,1833,920,964,4,"Nice driver, took a slightly longer route.",2016-12-05 08:56:00
1151,2508,890,461,4,Driver was friendly and mostly on time.,2017-12-15 04:30:00
1152,617,906,19,4,"Comfortable trip, would ride again.",2016-03-06 07:01:00
1153,2094,89,314,3,"Ride was okay, nothing special.",2017-06-03 00:53:00
1154,337,885,113,4,"Solid ride, arrived safely.",2015-12-02 18:56:00
1155,1295,102,150,4,Driver was friendly and mostly on time.,2016-08-05 03:04:00
1156,2186,362,348,4,Driver was friendly and mostly on time.,2017-07-07 14:35:00
1157,1492,520,210,4,"Solid ride, arrived safely.",2016-10-01 09:52:00
1158,2494,537,455,4,"Solid ride, arrived safely.",2017-12-12 19:20:00
1159,2540,588,470,4,"Good experience, car was clean.",2017-12-18 23:40:00
1160,2190,294,350,4,"Good experience, car was clean.",2017-07-18 17:48:00
1161,723,905,439,5,"Fantastic ride, very smooth!",2016-04-03 08:34:00
1162,1762,837,723,3,"Ride was okay, nothing special.",2016-11-14 06:59:00
1163,194,966,65,4,"Nice driver, took a slightly longer route.",2015-09-17 19:02:00
1164,1470,292,203,3,Got there fine but driver was quiet.,2016-09-27 10:58:00
1165,2467,410,442,5,Clean car and great driver!,2017-12-04 00:29:00
1166,733,789,135,4,"Comfortable trip, would ride again.",2016-04-03 21:13:00
1167,2101,387,317,4,Driver was friendly and mostly on time.,2017-06-06 00:35:00
1168,813,662,765,5,Highly recommend this driver!,2016-05-04 06:28:00
1169,2202,777,354,5,Perfect ride from start to finish.,2017-07-29 19:25:00
1170,2590,937,490,4,"Comfortable trip, would ride again.",2018-01-01 06:18:00
1171,444,605,718,4,"Comfortable trip, would ride again.",2016-02-04 15:01:00
1172,1832,418,964,5,Clean car and great driver!,2016-12-04 09:56:00
1173,517,325,166,5,Best Uber experience I've had.,2016-02-11 03:11:00
1174,874,801,639,4,"Solid ride, arrived safely.",2016-05-11 00:20:00
1175,788,251,517,5,Best Uber experience I've had.,2016-05-02 19:31:00
1176,2355,853,404,4,"Nice driver, took a slightly longer route.",2017-11-24 14:13:00
1177,1347,258,187,5,"Comfortable car, great conversation.",2016-08-10 18:39:00
1178,114,18,36,4,"Good ride overall, no complaints.",2015-06-16 12:52:00
1179,1332,630,97,4,"Good experience, car was clean.",2016-08-08 20:50:00
1180,722,927,666,5,"Fantastic ride, very smooth!",2016-04-03 08:36:00
1181,929,760,993,4,Driver was friendly and mostly on time.,2016-06-02 12:47:00
1182,298,855,100,4,"Good ride overall, no complaints.",2015-10-06 13:56:00
1183,2847,765,583,5,"Fantastic ride, very smooth!",2018-03-06 16:47:00
1184,1409,616,704,5,Highly recommend this driver!,2016-09-06 12:44:00
1185,2446,223,432,4,"Nice driver, took a slightly longer route.",2017-11-28 22:32:00
1186,595,999,303,4,"Good experience, car was clean.",2016-03-05 06:22:00
1187,1239,501,182,4,"Comfortable trip, would ride again.",2016-07-30 13:20:00
1188,2906,386,604,4,"Nice driver, took a slightly longer route.",2018-03-22 04:38:00
1189,161,268,52,4,"Nice driver, took a slightly longer route.",2015-09-11 18:15:00
1190,275,155,94,4,"Solid ride, arrived safely.",2015-09-30 04:38:00
1191,787,281,404,4,"Good experience, car was clean.",2016-05-03 03:53:00
1192,2221,141,361,5,Perfect ride from start to finish.,2017-08-13 23:36:00
1193,1407,995,105,4,"Comfortable trip, would ride again.",2016-09-03 09:37:00
1194,29,458,10,5,Driver was super friendly and on time.,2015-05-20 23:33:00
1195,1399,130,822,5,Highly recommend this driver!,2016-09-03 03:24:00
1196,240,896,84,5,Very professional and courteous.,2015-09-28 17:13:00
1197,239,941,84,5,Driver was super friendly and on time.,2015-09-27 11:13:00
1198,1404,352,105,4,"Good experience, car was clean.",2016-09-03 12:37:00
1199,310,708,103,4,Driver was friendly and mostly on time.,2015-10-27 11:06:00
1200,2841,967,580,4,"Comfortable trip, would ride again.",2018-03-03 05:49:00
1201,7,151,3,4,"Solid ride, arrived safely.",2015-05-14 02:38:00
1202,913,380,159,3,"Average experience, car could be cleaner.",2016-05-19 21:03:00
1203,58,505,20,5,Driver was super friendly and on time.,2015-06-14 02:28:00
1204,1012,507,508,5,Perfect ride from start to finish.,2016-06-08 18:29:00
1205,1542,568,216,5,Very professional and courteous.,2016-10-10 09:03:00
1206,186,858,61,5,Best Uber experience I've had.,2015-09-14 07:04:00
1207,1362,698,597,5,"Comfortable car, great conversation.",2016-08-13 04:00:00
1208,8,66,3,5,Highly recommend this driver!,2015-05-13 20:38:00
1209,536,983,514,5,Very professional and courteous.,2016-02-12 18:36:00
1210,664,587,696,5,Perfect ride from start to finish.,2016-03-12 02:28:00
1211,719,56,666,5,"Comfortable car, great conversation.",2016-04-03 22:36:00
1212,191,736,63,4,"Nice driver, took a slightly longer route.",2015-09-15 02:46:00
1213,1824,416,321,4,"Good ride overall, no complaints.",2016-12-02 17:23:00
1214,2311,631,391,4,"Solid ride, arrived safely.",2017-11-03 03:39:00
1215,1801,90,252,4,"Nice driver, took a slightly longer route.",2016-11-29 23:56:00
1216,771,509,698,4,"Good experience, car was clean.",2016-04-12 21:18:00
1217,1546,74,591,4,"Nice driver, took a slightly longer route.",2016-10-09 14:03:00
1218,2096,370,315,5,Driver was super friendly and on time.,2017-06-02 17:27:00
1219,1950,577,264,5,Driver was super friendly and on time.,2016-12-18 04:22:00
1220,2585,425,487,5,Best Uber experience I've had.,2017-12-27 22:23:00
1221,1454,803,197,5,Perfect ride from start to finish.,2016-09-24 10:27:00
1222,2644,728,512,3,Decent ride but took longer than expected.,2018-01-16 21:48:00
1223,1996,112,164,4,"Good ride overall, no complaints.",2017-01-13 21:34:00
1224,369,730,98,4,Driver was friendly and mostly on time.,2016-01-12 04:25:00
1225,2830,444,578,4,"Nice driver, took a slightly longer route.",2018-03-02 13:47:00
1226,2943,665,621,4,"Solid ride, arrived safely.",2018-04-20 19:54:00
1227,1500,80,213,4,"Good experience, car was clean.",2016-10-01 06:43:00
1228,2881,62,595,4,"Solid ride, arrived safely.",2018-03-18 07:45:00
1229,2692,662,526,4,"Nice driver, took a slightly longer route.",2018-01-26 14:39:00
1230,140,924,45,5,Highly recommend this driver!,2015-06-30 00:28:00
1231,889,649,81,4,"Good ride overall, no complaints.",2016-05-14 15:45:00
1232,1910,568,211,5,"Comfortable car, great conversation.",2016-12-12 12:15:00
1233,1827,207,270,4,"Nice driver, took a slightly longer route.",2016-12-04 17:48:00
1234,1706,137,591,3,Driver seemed distracted at times.,2016-11-09 22:14:00
1235,2532,966,160,5,Driver was super friendly and on time.,2017-12-17 05:06:00
1236,909,702,158,5,Clean car and great driver!,2016-05-19 11:18:00
1237,521,588,26,5,Highly recommend this driver!,2016-02-12 03:10:00
1238,2065,840,305,3,"Ride was okay, nothing special.",2017-04-27 09:31:00
1239,1512,178,273,4,"Good experience, car was clean.",2016-10-04 13:52:00
1240,978,807,636,4,"Good experience, car was clean.",2016-06-08 19:37:00
1241,1906,175,972,4,"Solid ride, arrived safely.",2016-12-12 03:16:00
1242,2180,752,346,4,"Comfortable trip, would ride again.",2017-07-07 12:38:00
1243,1926,629,733,4,Driver was friendly and mostly on time.,2016-12-13 06:57:00
1244,1809,13,826,4,"Comfortable trip, would ride again.",2016-12-02 18:59:00
1245,2711,441,533,4,"Good experience, car was clean.",2018-01-30 16:11:00
1246,600,224,283,5,Perfect ride from start to finish.,2016-03-05 23:08:00
1247,1119,207,398,3,Got there fine but driver was quiet.,2016-07-04 05:12:00
1248,1609,149,601,5,Highly recommend this driver!,2016-11-03 21:18:00
1249,1082,584,173,4,"Nice driver, took a slightly longer route.",2016-06-25 07:25:00
1250,2651,227,513,4,"Solid ride, arrived safely.",2018-01-16 13:50:00
1251,1979,840,276,5,Highly recommend this driver!,2017-01-08 03:10:00
1252,113,76,36,4,"Nice driver, took a slightly longer route.",2015-06-17 22:52:00
1253,2678,42,522,5,Best Uber experience I've had.,2018-01-20 16:59:00
1254,2411,305,419,5,Best Uber experience I've had.,2017-11-26 08:46:00
1255,2040,569,295,4,Driver was friendly and mostly on time.,2017-02-14 15:19:00
1256,2710,726,533,4,"Good ride overall, no complaints.",2018-01-30 03:11:00
1257,2143,189,334,5,"Fantastic ride, very smooth!",2017-06-20 07:38:00
1258,1098,550,72,4,"Good experience, car was clean.",2016-07-02 21:00:00
1259,2007,182,282,4,"Solid ride, arrived safely.",2017-01-13 13:13:00
1260,2341,360,400,5,Very professional and courteous.,2017-11-21 19:44:00
1261,737,82,921,4,"Nice driver, took a slightly longer route.",2016-04-06 07:55:00
1262,544,916,389,4,"Nice driver, took a slightly longer route.",2016-02-13 17:06:00
1263,2246,437,370,5,Highly recommend this driver!,2017-08-20 20:44:00
1264,2807,9,570,5,Driver was super friendly and on time.,2018-02-23 14:36:00
1265,2889,379,597,5,Driver was super friendly and on time.,2018-03-17 00:04:00
1266,227,859,76,5,Best Uber experience I've had.,2015-09-23 17:28:00
1267,2557,665,476,4,Driver was friendly and mostly on time.,2017-12-21 05:49:00
1268,2781,123,562,4,"Solid ride, arrived safely.",2018-02-14 18:09:00
1269,1611,967,601,5,"Fantastic ride, very smooth!",2016-11-04 11:18:00
1270,915,725,160,4,"Nice driver, took a slightly longer route.",2016-05-21 08:39:00
1271,210,425,70,4,Driver was friendly and mostly on time.,2015-09-18 04:05:00
1272,2388,193,413,3,Got there fine but driver was quiet.,2017-11-27 09:03:00
1273,1915,798,257,4,"Nice driver, took a slightly longer route.",2016-12-13 02:23:00
1274,1272,142,261,4,"Good ride overall, no complaints.",2016-08-01 18:55:00
1275,196,326,66,5,Best Uber experience I've had.,2015-09-17 15:47:00
1276,1101,272,72,5,Highly recommend this driver!,2016-07-02 20:00:00
1277,331,708,112,4,"Good experience, car was clean.",2015-12-02 13:34:00
1278,947,752,597,5,"Fantastic ride, very smooth!",2016-06-04 05:42:00
1279,2688,99,525,4,Driver was friendly and mostly on time.,2018-01-26 05:39:00
1280,2603,108,494,4,"Solid ride, arrived safely.",2018-01-06 18:47:00
1281,650,495,900,4,"Solid ride, arrived safely.",2016-03-09 19:25:00
1282,305,20,43,4,Driver was friendly and mostly on time.,2015-10-21 17:39:00
1283,1618,402,956,3,Driver seemed distracted at times.,2016-11-03 11:49:00
1284,1540,484,215,4,"Good ride overall, no complaints.",2016-10-10 08:48:00
1285,1279,719,185,5,"Fantastic ride, very smooth!",2016-08-03 04:46:00
1286,1879,225,615,3,Decent ride but took longer than expected.,2016-12-10 23:43:00
1287,2738,807,543,4,"Nice driver, took a slightly longer route.",2018-02-07 18:04:00
1288,1584,464,225,4,"Good ride overall, no complaints.",2016-10-28 03:17:00
1289,2797,661,566,3,"Ride was okay, nothing special.",2018-02-18 04:36:00
1290,2216,502,359,4,Driver was friendly and mostly on time.,2017-08-12 16:20:00
1291,2223,466,362,4,"Comfortable trip, would ride again.",2017-08-15 00:44:00
1292,332,873,112,5,"Comfortable car, great conversation.",2015-12-02 06:34:00
1293,1285,292,162,5,"Fantastic ride, very smooth!",2016-08-03 00:29:00
1294,2410,333,419,4,Driver was friendly and mostly on time.,2017-11-27 05:46:00
1295,2858,257,588,4,"Solid ride, arrived safely.",2018-03-12 22:59:00
1296,2776,635,115,4,Driver was friendly and mostly on time.,2018-02-14 06:11:00
1297,982,683,636,3,"Ride was okay, nothing special.",2016-06-08 21:37:00
1298,1582,59,224,4,"Solid ride, arrived safely.",2016-10-26 20:03:00
1299,1684,897,599,4,"Nice driver, took a slightly longer route.",2016-11-10 00:57:00
1300,1286,220,162,4,Driver was friendly and mostly on time.,2016-08-04 14:29:00
1301,534,472,687,5,Very professional and courteous.,2016-02-13 09:35:00
1302,1193,30,175,5,"Fantastic ride, very smooth!",2016-07-10 13:57:00
1303,1743,297,549,3,Got there fine but driver was quiet.,2016-11-12 22:52:00
1304,2759,292,554,4,Driver was friendly and mostly on time.,2018-02-13 04:04:00
1305,1249,742,196,5,Driver was super friendly and on time.,2016-08-01 14:46:00
1306,1714,85,184,5,"Fantastic ride, very smooth!",2016-11-12 07:15:00
1307,2060,254,303,3,Driver seemed distracted at times.,2017-04-07 17:41:00
1308,208,172,70,4,"Solid ride, arrived safely.",2015-09-17 22:05:00
1309,2118,872,323,4,Driver was friendly and mostly on time.,2017-06-14 01:12:00
1310,2544,793,472,4,"Comfortable trip, would ride again.",2017-12-20 09:02:00
1311,1728,329,285,4,"Comfortable trip, would ride again.",2016-11-11 16:21:00
1312,2907,378,605,3,Got there fine but driver was quiet.,2018-03-23 12:08:00
1313,318,537,107,3,Got there fine but driver was quiet.,2015-11-08 10:23:00
1314,464,832,947,5,Very professional and courteous.,2016-02-05 02:31:00
1315,2497,929,456,5,Very professional and courteous.,2017-12-11 21:40:00
1316,2230,729,366,4,"Comfortable trip, would ride again.",2017-08-17 01:57:00
1317,1217,536,629,4,"Good experience, car was clean.",2016-07-13 11:26:00
1318,302,173,101,4,"Solid ride, arrived safely.",2015-10-20 13:40:00
1319,2265,526,378,4,"Nice driver, took a slightly longer route.",2017-09-03 14:23:00
1320,1309,126,458,3,"Ride was okay, nothing special.",2016-08-07 03:58:00
1321,1044,361,40,3,"Average experience, car could be cleaner.",2016-06-12 20:04:00
1322,2295,69,388,5,"Fantastic ride, very smooth!",2017-10-22 13:34:00
1323,1545,493,591,5,Highly recommend this driver!,2016-10-09 10:03:00
1324,1561,924,218,3,Got there fine but driver was quiet.,2016-10-11 10:44:00
1325,277,416,95,4,"Good ride overall, no complaints.",2015-09-29 17:46:00
1326,2339,281,400,4,"Good ride overall, no complaints.",2017-11-22 00:44:00
1327,2662,216,115,3,Driver seemed distracted at times.,2018-01-17 08:58:00
1328,1708,122,734,3,"Ride was okay, nothing special.",2016-11-09 23:17:00
1329,1269,176,219,4,"Good ride overall, no complaints.",2016-08-03 08:59:00
1330,502,245,268,5,"Fantastic ride, very smooth!",2016-02-09 14:10:00
1331,1673,920,199,4,"Good ride overall, no complaints.",2016-11-07 01:12:00
1332,1339,783,699,4,Driver was friendly and mostly on time.,2016-08-10 12:37:00
1333,1612,870,37,3,Driver seemed distracted at times.,2016-11-03 22:52:00
1334,1076,462,172,4,Driver was friendly and mostly on time.,2016-06-21 10:46:00
1335,478,155,885,4,"Solid ride, arrived safely.",2016-02-06 00:41:00
1336,429,75,779,4,"Nice driver, took a slightly longer route.",2016-02-01 23:43:00
1337,2627,924,505,5,Perfect ride from start to finish.,2018-01-12 09:58:00
1338,1766,837,138,3,Got there fine but driver was quiet.,2016-11-20 07:17:00
1339,2179,553,346,5,Very professional and courteous.,2017-07-06 23:38:00
1340,2206,604,355,4,"Good experience, car was clean.",2017-08-05 13:59:00
1341,712,333,199,4,"Nice driver, took a slightly longer route.",2016-04-03 05:16:00
1342,2044,364,296,5,"Comfortable car, great conversation.",2017-03-07 13:09:00
1343,920,803,162,4,"Good experience, car was clean.",2016-05-31 06:17:00
1344,515,497,89,4,"Comfortable trip, would ride again.",2016-02-11 10:02:00
1345,431,326,849,3,Driver seemed distracted at times.,2016-02-01 20:07:00
1346,170,31,55,3,Got there fine but driver was quiet.,2015-09-12 15:39:00
1347,343,171,118,4,"Comfortable trip, would ride again.",2015-12-31 11:13:00
1348,2723,792,537,5,"Comfortable car, great conversation.",2018-01-31 20:54:00
1349,2312,151,391,3,"Ride was okay, nothing special.",2017-11-02 21:39:00
1350,1861,287,28,4,"Good experience, car was clean.",2016-12-09 01:13:00
1351,2404,692,417,5,"Comfortable car, great conversation.",2017-11-26 02:44:00
1352,754,757,936,4,"Solid ride, arrived safely.",2016-04-09 05:03:00
1353,139,752,45,4,"Nice driver, took a slightly longer route.",2015-06-30 19:28:00
1354,2204,718,354,3,Got there fine but driver was quiet.,2017-07-31 04:25:00
1355,1504,792,929,4,"Comfortable trip, would ride again.",2016-10-04 14:12:00
1356,1502,783,213,5,Highly recommend this driver!,2016-10-01 22:43:00
1357,96,393,32,3,"Ride was okay, nothing special.",2015-06-15 22:57:00
1358,843,294,106,4,"Solid ride, arrived safely.",2016-05-06 20:02:00
1359,24,610,9,5,Highly recommend this driver!,2015-05-19 15:37:00
1360,2027,151,290,4,"Good ride overall, no complaints.",2017-02-05 06:43:00
1361,830,621,81,5,Highly recommend this driver!,2016-05-07 09:36:00
1362,259,379,89,3,"Ride was okay, nothing special.",2015-09-29 21:05:00
1363,1001,326,461,3,Driver seemed distracted at times.,2016-06-08 11:00:00
1364,2128,672,327,5,"Comfortable car, great conversation.",2017-06-17 01:48:00
1365,1433,511,174,4,"Good ride overall, no complaints.",2016-09-14 13:44:00
1366,883,717,594,5,Clean car and great driver!,2016-05-12 03:04:00
1367,1025,278,79,4,Driver was friendly and mostly on time.,2016-06-12 02:28:00
1368,1437,811,192,5,"Fantastic ride, very smooth!",2016-09-14 08:45:00
1369,1587,241,227,4,Driver was friendly and mostly on time.,2016-10-28 04:33:00
1370,670,759,436,2,Car was not very clean.,2016-03-12 22:04:00
1371,1666,151,79,4,"Solid ride, arrived safely.",2016-11-08 00:22:00
1372,1959,992,267,5,Clean car and great driver!,2016-12-25 02:59:00
1373,565,255,502,5,Highly recommend this driver!,2016-03-04 08:10:00
1374,1701,127,234,4,"Nice driver, took a slightly longer route.",2016-11-10 14:44:00
1375,2416,951,421,4,"Solid ride, arrived safely.",2017-11-27 19:38:00
1376,2771,359,558,5,"Comfortable car, great conversation.",2018-02-14 09:36:00
1377,2184,323,347,4,"Good ride overall, no complaints.",2017-07-07 05:51:00
1378,1637,711,929,4,Driver was friendly and mostly on time.,2016-11-05 04:26:00
1379,1174,480,963,5,Best Uber experience I've had.,2016-07-09 02:35:00
1380,90,673,29,4,"Solid ride, arrived safely.",2015-06-15 23:58:00
1381,2811,933,571,5,Highly recommend this driver!,2018-02-24 07:40:00
1382,2407,346,418,4,"Solid ride, arrived safely.",2017-11-26 01:17:00
1383,543,138,389,4,"Comfortable trip, would ride again.",2016-02-14 05:06:00
1384,691,968,131,3,Decent ride but took longer than expected.,2016-03-21 22:50:00
1385,154,336,50,5,Highly recommend this driver!,2015-09-10 00:00:00
1386,943,859,639,5,"Comfortable car, great conversation.",2016-06-05 11:53:00
1387,1116,663,398,4,"Comfortable trip, would ride again.",2016-07-04 05:12:00
1388,182,255,59,4,"Good experience, car was clean.",2015-09-14 22:29:00
1389,1705,369,813,4,Driver was friendly and mostly on time.,2016-11-11 17:03:00
1390,1682,969,233,4,"Comfortable trip, would ride again.",2016-11-10 07:08:00
1391,496,66,139,4,Driver was friendly and mostly on time.,2016-02-08 17:40:00
1392,1386,608,433,4,"Nice driver, took a slightly longer route.",2016-08-13 23:05:00
1393,1927,615,733,4,"Good experience, car was clean.",2016-12-13 08:57:00
1394,814,678,765,5,Driver was super friendly and on time.,2016-05-05 06:28:00
1395,2408,18,419,4,"Good experience, car was clean.",2017-11-26 08:46:00
1396,1733,115,360,5,Best Uber experience I've had.,2016-11-11 13:23:00
1397,1005,90,767,5,Highly recommend this driver!,2016-06-08 22:04:00
1398,2744,380,547,5,"Fantastic ride, very smooth!",2018-02-10 21:16:00
1399,1490,518,209,4,"Good ride overall, no complaints.",2016-09-29 05:56:00
1400,1393,459,188,5,Best Uber experience I've had.,2016-08-28 00:37:00
1401,2753,433,551,3,"Average experience, car could be cleaner.",2018-02-10 19:05:00
1402,1015,184,415,4,Driver was friendly and mostly on time.,2016-06-09 23:37:00
1403,1379,324,632,4,"Good ride overall, no complaints.",2016-08-12 23:52:00
1404,872,665,603,4,"Good ride overall, no complaints.",2016-05-10 11:59:00
1405,461,354,683,5,Very professional and courteous.,2016-02-05 21:39:00
1406,1443,478,193,5,Clean car and great driver!,2016-09-13 18:01:00
1407,2610,220,497,4,"Good ride overall, no complaints.",2018-01-06 02:52:00
1408,2289,897,385,5,Driver was super friendly and on time.,2017-09-26 12:27:00
1409,216,105,72,5,Best Uber experience I've had.,2015-09-20 17:32:00
1410,1756,87,654,5,Best Uber experience I've had.,2016-11-14 07:21:00
1411,1152,586,333,4,"Good experience, car was clean.",2016-07-07 05:53:00
1412,842,713,692,3,"Ride was okay, nothing special.",2016-05-06 21:08:00
1413,751,870,323,4,"Good ride overall, no complaints.",2016-04-09 09:51:00
1414,809,559,388,4,"Comfortable trip, would ride again.",2016-05-03 02:48:00
1415,2248,171,371,4,"Nice driver, took a slightly longer route.",2017-08-19 16:21:00
1416,2614,99,498,3,Driver seemed distracted at times.,2018-01-08 17:47:00
1417,2718,550,536,3,Driver seemed distracted at times.,2018-01-31 10:47:00
1418,449,458,246,3,"Ride was okay, nothing special.",2016-02-04 19:32:00
1419,2153,303,338,5,Highly recommend this driver!,2017-06-20 19:08:00
1420,1688,436,599,5,Very professional and courteous.,2016-11-09 19:57:00
1421,923,477,163,4,"Solid ride, arrived safely.",2016-06-02 02:34:00
1422,213,77,69,5,"Fantastic ride, very smooth!",2015-09-19 03:59:00
1423,631,104,37,5,"Comfortable car, great conversation.",2016-03-08 13:20:00
1424,1071,967,144,3,"Ride was okay, nothing special.",2016-06-18 21:30:00
1425,257,898,88,5,Perfect ride from start to finish.,2015-09-29 11:00:00
1426,2582,920,485,3,"Ride was okay, nothing special.",2017-12-26 07:29:00
1427,1306,302,978,3,"Ride was okay, nothing special.",2016-08-06 06:27:00
1428,2851,725,585,5,Very professional and courteous.,2018-03-07 18:44:00
1429,957,380,386,2,"Arrived late, not a great experience.",2016-06-06 15:33:00
1430,2343,643,401,4,"Good ride overall, no complaints.",2017-11-23 01:25:00
1431,1781,233,245,3,Got there fine but driver was quiet.,2016-11-28 03:04:00
1432,1481,471,205,5,Very professional and courteous.,2016-09-28 00:14:00
1433,2599,529,493,4,"Comfortable trip, would ride again.",2018-01-06 04:57:00
1434,354,989,120,4,"Comfortable trip, would ride again.",2016-01-05 08:20:00
1435,2694,489,528,4,"Comfortable trip, would ride again.",2018-01-26 23:22:00
1436,2505,660,460,3,"Ride was okay, nothing special.",2017-12-14 11:40:00
1437,1131,717,756,3,Got there fine but driver was quiet.,2016-07-06 16:49:00
1438,1117,929,398,4,"Nice driver, took a slightly longer route.",2016-07-04 23:12:00
1439,2616,878,498,4,Driver was friendly and mostly on time.,2018-01-08 14:47:00
1440,1974,884,273,4,"Good ride overall, no complaints.",2016-12-29 19:49:00
1441,564,235,502,5,Perfect ride from start to finish.,2016-03-04 12:10:00
1442,1792,329,249,5,Best Uber experience I've had.,2016-11-29 06:26:00
1443,2435,500,429,5,Highly recommend this driver!,2017-11-29 05:08:00
1444,1805,216,254,4,"Good experience, car was clean.",2016-12-01 13:30:00
1445,25,655,9,4,"Good ride overall, no complaints.",2015-05-21 09:37:00
1446,2804,422,568,4,"Good experience, car was clean.",2018-02-21 10:36:00
1447,52,612,18,5,Best Uber experience I've had.,2015-06-07 13:59:00
1448,1245,356,440,4,"Comfortable trip, would ride again.",2016-08-01 22:19:00
1449,1795,93,250,3,"Average experience, car could be cleaner.",2016-11-28 22:46:00
1450,2500,810,458,4,"Good experience, car was clean.",2017-12-13 19:21:00
1451,1975,95,274,4,Driver was friendly and mostly on time.,2016-12-30 14:22:00
1452,2456,937,149,5,Very professional and courteous.,2017-12-01 06:42:00
1453,2696,972,529,5,Driver was super friendly and on time.,2018-01-27 10:05:00
1454,481,605,400,4,"Nice driver, took a slightly longer route.",2016-02-07 06:53:00
1455,1181,875,396,3,Decent ride but took longer than expected.,2016-07-08 21:12:00
1456,1664,389,416,4,Driver was friendly and mostly on time.,2016-11-06 14:28:00
1457,2191,351,350,4,"Comfortable trip, would ride again.",2017-07-18 02:48:00
1458,2070,821,307,4,"Comfortable trip, would ride again.",2017-05-12 17:10:00
1459,2509,546,461,5,Perfect ride from start to finish.,2017-12-14 12:30:00
1460,264,94,91,4,"Nice driver, took a slightly longer route.",2015-09-29 06:49:00
1461,316,719,106,4,"Good ride overall, no complaints.",2015-10-30 16:58:00
1462,953,665,979,4,"Good experience, car was clean.",2016-06-04 16:06:00
1463,2034,225,293,3,"Ride was okay, nothing special.",2017-02-11 05:00:00
1464,2515,328,463,2,"Arrived late, not a great experience.",2017-12-15 23:14:00
1465,1825,67,764,4,"Good ride overall, no complaints.",2016-12-02 19:22:00
1466,893,569,115,4,"Comfortable trip, would ride again.",2016-05-15 17:39:00
1467,2066,764,305,4,"Solid ride, arrived safely.",2017-04-27 02:31:00
1468,171,393,55,4,Driver was friendly and mostly on time.,2015-09-13 06:39:00
1469,248,383,15,3,"Ride was okay, nothing special.",2015-09-27 20:40:00
1470,2136,535,330,4,Driver was friendly and mostly on time.,2017-06-19 09:55:00
1471,910,591,158,4,Driver was friendly and mostly on time.,2016-05-18 06:18:00
1472,672,353,170,4,"Nice driver, took a slightly longer route.",2016-03-12 21:51:00
1473,689,836,131,5,"Comfortable car, great conversation.",2016-03-23 04:50:00
1474,596,163,554,4,"Good ride overall, no complaints.",2016-03-04 22:12:00
1475,1787,343,247,4,"Comfortable trip, would ride again.",2016-11-28 03:53:00
1476,578,83,907,5,Very professional and courteous.,2016-03-05 16:03:00
1477,2944,643,621,4,"Nice driver, took a slightly longer route.",2018-04-20 20:54:00
1478,2668,878,520,5,"Fantastic ride, very smooth!",2018-01-18 02:05:00
