ride_id,driver_id,vehicle_id,origin_city_id,destination_city_id,departure_time,arrival_time,price_per_seat,suggested_price,status,created_at
780,328,2,195.0,196.0,2017-06-16 16:10:00,2017-06-16 16:32:00,3.91,3.91,COMPLETED,2017-06-16 17:32:00
781,329,52,196.0,197.0,2017-06-17 16:40:00,2017-06-17 17:09:00,10.04,10.04,COMPLETED,2017-06-17 18:09:00
782,330,78,197.0,196.0,2017-06-17 21:34:00,2017-06-17 21:55:00,8.1,8.1,COMPLETED,2017-06-17 22:55:00
783,331,9,198.0,424.0,2017-06-18 14:01:00,2017-06-18 14:18:00,3.0,3.0,COMPLETED,2017-06-18 15:18:00
784,332,2,199.0,425.0,2017-06-19 11:08:00,2017-06-19 11:42:00,4.98,4.98,COMPLETED,2017-06-19 12:42:00
785,333,9,18.0,18.0,2017-06-19 21:34:00,2017-06-19 21:36:00,0.84,0.84,CANCELLED,2017-06-19 22:36:00
786,334,2,18.0,18.0,2017-06-19 21:35:00,2017-06-19 21:38:00,0.86,0.86,CANCELLED,2017-06-19 22:38:00
787,335,3,18.0,118.0,2017-06-19 21:37:00,2017-06-19 22:14:00,11.62,11.62,COMPLETED,2017-06-19 23:14:00
788,336,9,118.0,204.0,2017-06-20 09:58:00,2017-06-20 10:31:00,4.19,4.19,COMPLETED,2017-06-20 11:31:00
789,337,79,200.0,118.0,2017-06-20 14:12:00,2017-06-20 15:11:00,7.55,7.55,COMPLETED,2017-06-20 16:11:00
790,338,29,201.0,118.0,2017-06-20 15:54:00,2017-06-20 16:08:00,1.91,1.91,COMPLETED,2017-06-20 17:08:00
791,339,19,132.0,118.0,2017-06-23 15:43:00,2017-06-23 16:24:00,3.62,3.62,COMPLETED,2017-06-23 17:24:00
792,340,80,118.0,204.0,2017-06-30 14:55:00,2017-06-30 15:27:00,4.11,4.11,COMPLETED,2017-06-30 16:27:00
793,228,28,202.0,118.0,2017-06-30 17:12:00,2017-06-30 18:07:00,4.45,4.45,COMPLETED,2017-06-30 19:07:00
794,341,10,118.0,132.0,2017-07-03 08:47:00,2017-07-03 09:09:00,3.43,4.8,COMPLETED,2017-07-03 10:09:00
795,341,10,132.0,118.0,2017-07-03 09:10:00,2017-07-03 09:24:00,4.94,4.94,COMPLETED,2017-07-03 10:23:00
796,342,1,118.0,426.0,2017-07-04 16:50:00,2017-07-04 17:11:00,2.46,2.46,COMPLETED,2017-07-04 18:11:00
797,343,10,203.0,118.0,2017-07-04 18:13:00,2017-07-04 18:45:00,3.07,3.07,COMPLETED,2017-07-04 19:13:00
798,344,28,118.0,427.0,2017-07-05 13:12:00,2017-07-05 13:41:00,3.62,3.62,COMPLETED,2017-07-05 14:41:00
799,345,5,204.0,118.0,2017-07-05 14:24:00,2017-07-05 14:52:00,3.69,3.69,COMPLETED,2017-07-05 15:52:00
800,346,7,205.0,428.0,2017-07-06 10:24:00,2017-07-06 10:38:00,1.48,1.48,COMPLETED,2017-07-06 11:38:00
801,347,1,206.0,429.0,2017-07-06 16:41:00,2017-07-06 16:51:00,1.68,1.68,COMPLETED,2017-07-06 17:51:00
802,348,35,101.0,118.0,2017-07-07 13:07:00,2017-07-07 13:35:00,3.2,3.2,COMPLETED,2017-07-07 14:35:00
803,349,40,207.0,430.0,2017-07-16 10:15:00,2017-07-16 10:59:00,8.74,,COMPLETED,2017-07-16 11:59:00
804,350,40,208.0,118.0,2017-07-16 20:13:00,2017-07-16 20:48:00,6.05,6.05,COMPLETED,2017-07-16 21:48:00
805,351,1,118.0,18.0,2017-07-17 17:14:00,2017-07-17 18:02:00,10.52,10.52,COMPLETED,2017-07-17 19:02:00
806,115,81,118.0,122.0,2017-07-28 10:34:00,2017-07-28 10:54:00,5.12,5.12,COMPLETED,2017-07-28 11:34:00
807,352,5,122.0,118.0,2017-07-28 13:44:00,2017-07-28 14:12:00,5.21,5.21,COMPLETED,2017-07-28 14:44:00
808,353,2,118.0,209.0,2017-07-29 13:30:00,2017-07-29 13:51:00,3.14,3.14,COMPLETED,2017-07-29 14:51:00
809,354,61,209.0,118.0,2017-07-29 14:56:00,2017-07-29 15:25:00,3.78,3.78,COMPLETED,2017-07-29 16:25:00
810,355,5,101.0,118.0,2017-08-03 17:36:00,2017-08-03 17:59:00,3.3,3.3,COMPLETED,2017-08-03 18:59:00
811,240,9,18.0,118.0,2017-08-07 10:26:00,2017-08-07 11:04:00,10.84,10.84,COMPLETED,2017-08-07 11:26:00
812,356,9,210.0,118.0,2017-08-08 16:03:00,2017-08-08 16:28:00,2.72,2.72,COMPLETED,2017-08-08 17:28:00
813,357,1,211.0,212.0,2017-08-09 18:19:00,2017-08-09 18:37:00,1.81,1.81,COMPLETED,2017-08-09 19:19:00
814,358,40,212.0,118.0,2017-08-09 22:25:00,2017-08-09 23:01:00,6.16,6.16,COMPLETED,2017-08-10 00:01:00
815,359,9,213.0,118.0,2017-08-11 19:42:00,2017-08-11 20:20:00,4.46,4.46,COMPLETED,2017-08-11 21:20:00
816,360,47,118.0,431.0,2017-08-12 12:09:00,2017-08-12 12:48:00,6.75,6.75,COMPLETED,2017-08-12 13:48:00
817,361,82,214.0,118.0,2017-08-12 15:53:00,2017-08-12 16:36:00,5.58,5.58,COMPLETED,2017-08-12 16:53:00
818,362,12,118.0,215.0,2017-08-13 11:28:00,2017-08-13 11:44:00,2.56,2.56,COMPLETED,2017-08-13 12:28:00
819,363,70,215.0,118.0,2017-08-13 12:39:00,2017-08-13 12:58:00,4.56,4.56,COMPLETED,2017-08-13 13:39:00
820,364,83,118.0,432.0,2017-08-14 12:29:00,2017-08-14 13:18:00,5.1,5.1,COMPLETED,2017-08-14 14:18:00
821,365,9,216.0,433.0,2017-08-14 20:17:00,2017-08-14 21:08:00,4.29,4.29,COMPLETED,2017-08-14 22:08:00
822,366,28,118.0,434.0,2017-08-15 16:22:00,2017-08-15 16:57:00,4.58,4.58,COMPLETED,2017-08-15 17:57:00
823,115,4,118.0,18.0,2017-08-17 22:11:00,2017-08-17 22:59:00,30.26,30.26,COMPLETED,2017-08-16 23:11:00
824,115,9,118.0,18.0,2017-08-17 22:11:00,2017-08-17 22:59:00,10.33,10.33,COMPLETED,2017-08-17 23:11:00
825,367,1,118.0,18.0,2017-08-17 22:13:00,2017-08-17 22:57:00,10.11,10.11,COMPLETED,2017-08-17 23:57:00
826,368,10,18.0,118.0,2017-08-18 00:18:00,2017-08-18 00:55:00,10.77,10.77,COMPLETED,2017-08-18 01:55:00
827,369,2,217.0,155.0,2017-08-18 13:21:00,2017-08-18 13:42:00,3.41,3.41,COMPLETED,2017-08-18 14:42:00
828,370,12,118.0,435.0,2017-08-19 13:05:00,2017-08-19 13:44:00,4.84,4.84,COMPLETED,2017-08-19 14:44:00
829,371,84,218.0,436.0,2017-08-19 14:13:00,2017-08-19 14:21:00,1.36,1.36,COMPLETED,2017-08-19 15:21:00
830,372,60,219.0,435.0,2017-08-19 14:37:00,2017-08-19 14:48:00,2.04,2.04,COMPLETED,2017-08-19 15:48:00
831,373,21,220.0,118.0,2017-08-19 19:39:00,2017-08-19 20:10:00,5.09,5.09,COMPLETED,2017-08-19 21:10:00
832,374,72,118.0,260.0,2017-08-20 13:48:00,2017-08-20 14:00:00,1.81,1.81,COMPLETED,2017-08-20 15:00:00
833,375,4,221.0,118.0,2017-08-20 15:48:00,2017-08-20 16:50:00,26.88,26.88,COMPLETED,2017-08-20 17:50:00
834,376,11,118.0,437.0,2017-08-20 19:31:00,2017-08-20 20:26:00,13.41,13.41,COMPLETED,2017-08-20 21:26:00
835,377,5,118.0,18.0,2017-08-21 16:51:00,2017-08-21 18:00:00,10.32,10.32,COMPLETED,2017-08-21 19:00:00
836,378,2,18.0,118.0,2017-09-01 13:17:00,2017-09-01 14:23:00,11.0,11.0,COMPLETED,2017-09-01 14:17:00
837,379,80,118.0,209.0,2017-09-04 11:45:00,2017-09-04 12:11:00,2.79,2.79,COMPLETED,2017-09-04 12:45:00
838,380,9,215.0,118.0,2017-09-04 12:51:00,2017-09-04 13:27:00,3.51,3.51,COMPLETED,2017-09-04 13:51:00
839,381,2,18.0,118.0,2017-09-10 08:46:00,2017-09-10 09:17:00,11.13,11.13,COMPLETED,2017-09-10 10:17:00
840,382,2,101.0,118.0,2017-09-13 10:20:00,2017-09-13 10:58:00,3.8,3.8,COMPLETED,2017-09-13 11:58:00
841,383,5,118.0,132.0,2017-09-23 10:42:00,2017-09-23 11:06:00,3.79,3.79,COMPLETED,2017-09-23 12:06:00
842,384,2,132.0,118.0,2017-09-23 15:36:00,2017-09-23 15:53:00,2.78,2.78,COMPLETED,2017-09-23 16:53:00
843,385,2,118.0,200.0,2017-09-24 17:55:00,2017-09-24 18:27:00,3.58,3.58,COMPLETED,2017-09-24 19:27:00
844,386,41,200.0,118.0,2017-09-24 20:26:00,2017-09-24 20:50:00,5.09,5.09,COMPLETED,2017-09-24 21:50:00
845,387,85,118.0,438.0,2017-10-21 14:45:00,2017-10-21 15:15:00,3.83,3.83,COMPLETED,2017-10-21 16:15:00
846,388,4,222.0,118.0,2017-10-21 17:09:00,2017-10-21 17:34:00,14.35,,COMPLETED,2017-10-21 18:34:00
847,389,33,118.0,302.0,2017-10-25 16:28:00,2017-10-25 16:56:00,3.62,3.62,COMPLETED,2017-10-25 17:56:00
848,390,42,223.0,118.0,2017-10-25 17:32:00,2017-10-25 18:24:00,20.59,,COMPLETED,2017-10-25 19:24:00
849,316,76,224.0,439.0,2017-11-01 15:38:00,2017-11-01 15:56:00,2.87,2.87,COMPLETED,2017-11-01 16:56:00
850,391,48,225.0,118.0,2017-11-01 17:10:00,2017-11-01 17:39:00,3.35,3.35,COMPLETED,2017-11-01 18:39:00
851,392,86,118.0,440.0,2017-11-11 12:17:00,2017-11-11 12:43:00,2.74,2.74,COMPLETED,2017-11-11 13:43:00
852,393,61,215.0,118.0,2017-11-11 13:50:00,2017-11-11 14:21:00,4.48,4.48,COMPLETED,2017-11-11 15:21:00
853,394,61,226.0,18.0,2017-11-14 15:55:00,2017-11-14 16:26:00,9.78,,COMPLETED,2017-11-14 17:26:00
854,395,48,18.0,441.0,2017-11-14 16:56:00,2017-11-14 17:52:00,14.2,14.2,COMPLETED,2017-11-14 18:52:00
855,396,72,118.0,232.0,2017-11-16 07:54:00,2017-11-16 08:35:00,5.23,5.23,COMPLETED,2017-11-16 09:35:00
856,397,10,227.0,118.0,2017-11-16 08:54:00,2017-11-16 09:15:00,3.37,3.37,COMPLETED,2017-11-16 10:15:00
857,398,11,118.0,442.0,2017-11-18 12:48:00,2017-11-18 13:20:00,3.43,3.43,COMPLETED,2017-11-18 14:20:00
858,399,5,118.0,228.0,2017-11-21 14:21:00,2017-11-21 14:39:00,2.75,2.75,COMPLETED,2017-11-21 15:39:00
859,400,2,228.0,443.0,2017-11-21 16:04:00,2017-11-21 16:16:00,1.91,1.91,COMPLETED,2017-11-21 17:16:00
860,400,2,229.0,431.0,2017-11-21 16:17:00,2017-11-21 16:44:00,3.62,3.62,COMPLETED,2017-11-21 17:44:00
861,401,27,230.0,118.0,2017-11-22 12:52:00,2017-11-22 13:25:00,4.26,4.26,COMPLETED,2017-11-22 14:25:00
862,402,8,231.0,444.0,2017-11-23 11:29:00,2017-11-23 11:46:00,1.95,1.95,COMPLETED,2017-11-23 12:46:00
863,403,79,232.0,118.0,2017-11-23 12:14:00,2017-11-23 12:41:00,3.83,3.83,COMPLETED,2017-11-23 13:41:00
864,404,58,118.0,445.0,2017-11-23 15:47:00,2017-11-23 16:13:00,4.0,4.0,COMPLETED,2017-11-23 17:13:00
865,405,2,233.0,446.0,2017-11-23 16:19:00,2017-11-23 16:44:00,4.29,4.29,COMPLETED,2017-11-23 17:44:00
866,406,10,118.0,447.0,2017-11-24 10:22:00,2017-11-24 10:52:00,4.37,4.37,COMPLETED,2017-11-24 11:52:00
867,407,2,234.0,118.0,2017-11-24 18:00:00,2017-11-24 18:48:00,8.2,8.2,COMPLETED,2017-11-24 19:48:00
868,408,72,118.0,18.0,2017-11-24 21:45:00,2017-11-24 22:19:00,10.4,10.4,COMPLETED,2017-11-24 23:19:00
869,409,2,18.0,235.0,2017-11-24 23:03:00,2017-11-24 23:41:00,11.01,11.01,COMPLETED,2017-11-25 00:41:00
870,411,87,18.0,235.0,2017-11-25 00:17:00,2017-11-25 00:51:00,10.94,10.94,COMPLETED,2017-11-25 01:51:00
871,410,61,18.0,235.0,2017-11-25 00:18:00,2017-11-25 00:49:00,11.61,11.61,COMPLETED,2017-11-25 01:49:00
872,412,10,235.0,448.0,2017-11-25 12:59:00,2017-11-25 13:10:00,1.73,1.73,COMPLETED,2017-11-25 14:10:00
873,413,2,118.0,449.0,2017-11-25 14:48:00,2017-11-25 15:03:00,1.88,,COMPLETED,2017-11-25 16:03:00
874,414,35,118.0,236.0,2017-11-25 15:44:00,2017-11-25 15:52:00,2.0,2.0,COMPLETED,2017-11-25 16:52:00
875,415,2,118.0,450.0,2017-11-25 15:45:00,2017-11-25 16:06:00,1.76,1.76,COMPLETED,2017-11-25 17:06:00
876,416,61,118.0,236.0,2017-11-25 16:01:00,2017-11-25 16:19:00,1.37,1.37,COMPLETED,2017-11-25 17:19:00
877,417,48,236.0,118.0,2017-11-25 21:19:00,2017-11-25 21:44:00,1.9,1.9,COMPLETED,2017-11-25 22:44:00
878,418,5,237.0,235.0,2017-11-25 21:59:00,2017-11-25 22:17:00,2.38,2.38,COMPLETED,2017-11-25 23:17:00
879,419,2,238.0,451.0,2017-11-25 22:20:00,2017-11-25 22:46:00,7.19,11.5,COMPLETED,2017-11-25 23:46:00
880,420,2,118.0,18.0,2017-11-26 10:56:00,2017-11-26 11:34:00,12.97,12.97,COMPLETED,2017-11-26 12:34:00
881,421,56,118.0,304.0,2017-11-26 14:13:00,2017-11-26 14:38:00,4.13,4.13,COMPLETED,2017-11-26 15:38:00
882,422,20,122.0,235.0,2017-11-26 19:01:00,2017-11-26 19:59:00,4.38,4.38,COMPLETED,2017-11-26 20:59:00
883,423,61,118.0,239.0,2017-11-27 11:51:00,2017-11-27 12:26:00,5.92,5.92,COMPLETED,2017-11-27 13:26:00
884,424,88,168.0,452.0,2017-11-27 13:56:00,2017-11-27 14:33:00,4.21,4.21,COMPLETED,2017-11-27 15:33:00
885,425,1,239.0,118.0,2017-11-27 14:18:00,2017-11-27 14:57:00,6.47,6.47,COMPLETED,2017-11-27 15:57:00
886,426,89,240.0,118.0,2017-11-27 15:57:00,2017-11-27 16:33:00,4.83,4.83,COMPLETED,2017-11-27 17:33:00
887,427,2,118.0,453.0,2017-11-27 16:40:00,2017-11-27 16:58:00,3.22,,COMPLETED,2017-11-27 17:58:00
888,428,4,118.0,454.0,2017-11-27 21:36:00,2017-11-27 22:06:00,11.33,11.33,COMPLETED,2017-11-27 23:06:00
889,429,55,118.0,455.0,2017-11-28 08:33:00,2017-11-28 09:08:00,5.67,5.67,COMPLETED,2017-11-28 10:08:00
890,431,61,118.0,457.0,2017-11-28 10:14:00,2017-11-28 10:49:00,3.67,3.67,COMPLETED,2017-11-28 11:49:00
891,430,5,241.0,456.0,2017-11-28 10:18:00,2017-11-28 10:45:00,2.97,2.97,COMPLETED,2017-11-28 11:45:00
892,432,61,242.0,118.0,2017-11-28 11:06:00,2017-11-28 11:32:00,4.01,4.01,COMPLETED,2017-11-28 12:32:00
893,433,5,118.0,458.0,2017-11-28 14:14:00,2017-11-28 15:05:00,5.81,5.81,COMPLETED,2017-11-28 16:05:00
894,434,47,243.0,118.0,2017-11-28 16:20:00,2017-11-28 17:18:00,6.3,6.3,COMPLETED,2017-11-28 18:18:00
895,436,37,245.0,118.0,2017-11-28 18:09:00,2017-11-28 19:22:00,8.03,8.03,COMPLETED,2017-11-28 20:22:00
896,435,2,244.0,118.0,2017-11-28 18:14:00,2017-11-28 19:20:00,8.99,,COMPLETED,2017-11-28 20:20:00
897,437,2,118.0,228.0,2017-11-29 10:42:00,2017-11-29 10:59:00,3.36,,COMPLETED,2017-11-29 11:59:00
898,149,49,246.0,459.0,2017-11-29 12:30:00,2017-11-29 12:42:00,2.04,2.04,COMPLETED,2017-11-29 13:42:00
899,438,47,118.0,18.0,2017-11-30 13:17:00,2017-11-30 13:56:00,10.98,10.98,COMPLETED,2017-11-30 14:56:00
900,439,2,247.0,228.0,2017-12-01 12:39:00,2017-12-01 13:01:00,2.95,2.95,COMPLETED,2017-12-01 14:01:00
901,440,90,248.0,118.0,2017-12-02 01:06:00,2017-12-02 01:31:00,11.12,11.12,COMPLETED,2017-12-02 02:31:00
902,441,72,118.0,249.0,2017-12-02 10:44:00,2017-12-02 11:13:00,7.39,7.39,COMPLETED,2017-12-02 12:13:00
903,442,91,249.0,118.0,2017-12-02 17:51:00,2017-12-02 18:29:00,5.77,5.77,COMPLETED,2017-12-02 19:29:00
904,443,35,250.0,228.0,2017-12-04 09:32:00,2017-12-04 09:59:00,2.67,2.67,COMPLETED,2017-12-04 10:59:00
905,444,92,228.0,276.0,2017-12-04 19:09:00,2017-12-04 19:33:00,2.64,2.64,COMPLETED,2017-12-04 20:33:00
906,445,25,250.0,228.0,2017-12-05 10:47:00,2017-12-05 11:09:00,3.4,3.4,COMPLETED,2017-12-05 12:09:00
907,446,9,251.0,118.0,2017-12-05 21:00:00,2017-12-05 21:12:00,2.99,,COMPLETED,2017-12-05 22:12:00
908,447,93,228.0,118.0,2017-12-07 20:04:00,2017-12-07 20:29:00,3.07,3.07,COMPLETED,2017-12-07 21:29:00
909,448,21,228.0,460.0,2017-12-08 19:09:00,2017-12-08 19:33:00,4.69,4.69,COMPLETED,2017-12-08 20:33:00
910,449,2,118.0,18.0,2017-12-09 09:52:00,2017-12-09 10:39:00,13.24,13.24,COMPLETED,2017-12-09 11:39:00
911,450,10,252.0,228.0,2017-12-09 12:35:00,2017-12-09 13:24:00,5.93,5.93,COMPLETED,2017-12-09 14:24:00
912,451,78,228.0,118.0,2017-12-09 13:36:00,2017-12-09 14:02:00,3.0,3.0,COMPLETED,2017-12-09 15:02:00
913,452,5,118.0,253.0,2017-12-10 14:10:00,2017-12-10 14:50:00,4.72,4.72,COMPLETED,2017-12-10 15:50:00
914,453,72,253.0,461.0,2017-12-10 15:00:00,2017-12-10 15:40:00,5.93,5.93,COMPLETED,2017-12-10 16:40:00
915,454,61,118.0,228.0,2017-12-11 10:01:00,2017-12-11 10:17:00,2.68,2.68,COMPLETED,2017-12-11 11:17:00
916,455,72,118.0,462.0,2017-12-11 11:28:00,2017-12-11 12:20:00,5.7,5.7,COMPLETED,2017-12-11 13:20:00
917,456,75,254.0,118.0,2017-12-11 13:48:00,2017-12-11 14:40:00,6.26,6.26,COMPLETED,2017-12-11 15:40:00
918,457,2,255.0,118.0,2017-12-11 20:24:00,2017-12-11 20:39:00,2.51,2.51,COMPLETED,2017-12-11 21:39:00
919,458,2,118.0,228.0,2017-12-12 10:56:00,2017-12-12 11:21:00,3.56,3.56,COMPLETED,2017-12-12 12:21:00
920,459,10,228.0,118.0,2017-12-12 21:30:00,2017-12-12 21:53:00,2.8,2.8,COMPLETED,2017-12-12 22:53:00
921,460,47,118.0,228.0,2017-12-13 11:16:00,2017-12-13 11:40:00,2.53,2.53,COMPLETED,2017-12-13 12:40:00
922,461,94,228.0,118.0,2017-12-13 19:04:00,2017-12-13 19:30:00,3.26,3.26,COMPLETED,2017-12-13 20:30:00
923,462,2,118.0,228.0,2017-12-14 10:14:00,2017-12-14 10:40:00,3.08,3.08,COMPLETED,2017-12-14 11:40:00
924,463,41,228.0,463.0,2017-12-14 20:46:00,2017-12-14 21:14:00,3.14,3.14,COMPLETED,2017-12-14 22:14:00
925,464,9,256.0,118.0,2017-12-14 21:42:00,2017-12-14 22:08:00,4.89,4.89,COMPLETED,2017-12-14 23:08:00
926,465,9,118.0,228.0,2017-12-15 10:57:00,2017-12-15 11:27:00,3.48,3.48,COMPLETED,2017-12-15 12:27:00
927,466,2,257.0,464.0,2017-12-15 19:59:00,2017-12-15 20:20:00,3.72,3.72,COMPLETED,2017-12-15 21:20:00
928,467,95,258.0,459.0,2017-12-15 20:38:00,2017-12-15 20:48:00,1.8,1.8,COMPLETED,2017-12-15 21:48:00
929,468,72,259.0,118.0,2017-12-16 11:50:00,2017-12-16 12:14:00,4.54,4.54,COMPLETED,2017-12-16 13:14:00
930,160,24,118.0,247.0,2017-12-16 14:27:00,2017-12-16 15:06:00,4.79,5.75,COMPLETED,2017-12-16 16:06:00
931,469,96,260.0,228.0,2017-12-18 11:11:00,2017-12-18 11:47:00,8.43,8.43,COMPLETED,2017-12-18 12:47:00
932,470,12,228.0,463.0,2017-12-18 20:15:00,2017-12-18 20:40:00,3.25,3.25,COMPLETED,2017-12-18 21:40:00
933,471,1,261.0,118.0,2017-12-18 21:22:00,2017-12-18 21:48:00,5.81,5.81,COMPLETED,2017-12-18 22:48:00
934,472,48,118.0,228.0,2017-12-19 10:19:00,2017-12-19 11:02:00,3.05,3.05,COMPLETED,2017-12-19 12:02:00
935,473,93,118.0,262.0,2017-12-19 15:05:00,2017-12-19 15:37:00,2.38,2.38,COMPLETED,2017-12-19 16:37:00
936,474,7,262.0,118.0,2017-12-19 17:51:00,2017-12-19 18:33:00,4.22,4.22,COMPLETED,2017-12-19 19:33:00
937,475,9,118.0,263.0,2017-12-20 13:34:00,2017-12-20 14:21:00,3.95,3.95,COMPLETED,2017-12-20 15:21:00
938,476,17,263.0,118.0,2017-12-20 15:07:00,2017-12-20 15:49:00,6.98,6.98,COMPLETED,2017-12-20 16:49:00
939,477,80,228.0,118.0,2017-12-20 20:55:00,2017-12-20 21:19:00,3.18,3.18,COMPLETED,2017-12-20 22:19:00
940,478,91,118.0,228.0,2017-12-21 10:33:00,2017-12-21 11:07:00,3.78,3.78,COMPLETED,2017-12-21 12:07:00
941,479,4,228.0,264.0,2017-12-21 18:00:00,2017-12-21 19:23:00,23.44,23.44,COMPLETED,2017-12-21 20:23:00
942,480,72,264.0,228.0,2017-12-21 23:08:00,2017-12-22 00:25:00,11.27,11.27,COMPLETED,2017-12-22 01:25:00
943,481,88,228.0,118.0,2017-12-22 00:56:00,2017-12-22 01:15:00,3.86,3.86,COMPLETED,2017-12-22 02:15:00
944,482,97,228.0,118.0,2017-12-24 11:31:00,2017-12-24 11:57:00,4.87,4.87,COMPLETED,2017-12-24 12:57:00
945,483,98,265.0,228.0,2017-12-24 14:36:00,2017-12-24 15:08:00,4.8,4.8,COMPLETED,2017-12-24 16:08:00
946,484,99,228.0,118.0,2017-12-24 15:20:00,2017-12-24 15:43:00,3.5,3.5,COMPLETED,2017-12-24 16:43:00
947,485,1,257.0,118.0,2017-12-25 21:09:00,2017-12-25 21:29:00,3.43,3.43,COMPLETED,2017-12-25 22:29:00
948,486,11,266.0,228.0,2017-12-26 11:41:00,2017-12-26 12:05:00,3.54,3.54,COMPLETED,2017-12-26 13:05:00
949,487,42,228.0,118.0,2017-12-26 21:59:00,2017-12-26 22:23:00,4.04,4.04,COMPLETED,2017-12-26 23:23:00
950,488,10,118.0,228.0,2017-12-27 10:43:00,2017-12-27 11:10:00,3.29,3.29,COMPLETED,2017-12-27 12:10:00
951,489,100,267.0,228.0,2017-12-29 14:08:00,2017-12-29 14:26:00,3.46,3.46,COMPLETED,2017-12-29 15:26:00
952,490,47,118.0,465.0,2017-12-30 16:39:00,2017-12-30 17:18:00,4.27,4.27,COMPLETED,2017-12-30 18:18:00
953,491,14,268.0,118.0,2017-12-30 18:01:00,2017-12-30 18:33:00,5.77,5.77,COMPLETED,2017-12-30 19:33:00
954,492,2,118.0,269.0,2018-01-04 10:27:00,2018-01-04 10:47:00,5.82,5.82,COMPLETED,2018-01-04 11:47:00
955,493,28,269.0,228.0,2018-01-04 11:41:00,2018-01-04 11:57:00,3.4,3.4,COMPLETED,2018-01-04 12:57:00
956,494,101,270.0,272.0,2018-01-05 12:37:00,2018-01-05 12:47:00,1.65,1.65,COMPLETED,2018-01-05 13:47:00
957,495,5,271.0,272.0,2018-01-05 15:46:00,2018-01-05 16:20:00,8.11,8.11,COMPLETED,2018-01-05 17:20:00
958,496,2,272.0,271.0,2018-01-05 17:47:00,2018-01-05 18:16:00,7.34,7.34,COMPLETED,2018-01-05 19:16:00
959,497,41,272.0,118.0,2018-01-05 18:30:00,2018-01-05 18:52:00,3.76,3.76,COMPLETED,2018-01-05 19:52:00
960,498,93,118.0,466.0,2018-01-07 16:21:00,2018-01-07 16:47:00,4.11,4.11,COMPLETED,2018-01-07 17:47:00
961,499,2,122.0,259.0,2018-01-07 18:14:00,2018-01-07 18:44:00,2.69,2.69,COMPLETED,2018-01-07 19:44:00
962,500,61,259.0,118.0,2018-01-07 18:56:00,2018-01-07 19:21:00,4.13,4.13,COMPLETED,2018-01-07 20:21:00
963,501,9,267.0,228.0,2018-01-09 10:29:00,2018-01-09 10:47:00,1.84,1.84,COMPLETED,2018-01-09 10:47:00
964,502,11,118.0,267.0,2018-01-10 09:07:00,2018-01-10 09:38:00,3.14,3.14,COMPLETED,2018-01-10 09:38:00
965,503,9,267.0,228.0,2018-01-10 09:46:00,2018-01-10 10:03:00,2.1,2.1,COMPLETED,2018-01-10 10:03:00
966,504,5,273.0,118.0,2018-01-10 20:23:00,2018-01-10 20:44:00,2.65,2.65,COMPLETED,2018-01-10 20:44:00
967,505,102,118.0,228.0,2018-01-11 10:36:00,2018-01-11 10:58:00,2.6,2.6,COMPLETED,2018-01-11 10:58:00
968,506,2,118.0,267.0,2018-01-12 07:37:00,2018-01-12 08:20:00,4.54,4.54,COMPLETED,2018-01-12 08:20:00
969,507,103,267.0,228.0,2018-01-12 08:51:00,2018-01-12 09:02:00,2.01,2.01,COMPLETED,2018-01-12 09:02:00
970,508,72,228.0,267.0,2018-01-12 18:18:00,2018-01-12 18:36:00,3.66,3.66,COMPLETED,2018-01-12 18:36:00
971,509,104,274.0,228.0,2018-01-14 12:09:00,2018-01-14 12:33:00,2.76,2.76,COMPLETED,2018-01-14 12:33:00
972,510,35,228.0,467.0,2018-01-14 19:05:00,2018-01-14 19:28:00,2.4,2.4,COMPLETED,2018-01-14 19:28:00
973,511,93,275.0,303.0,2018-01-14 21:12:00,2018-01-14 21:23:00,1.24,1.24,COMPLETED,2018-01-14 21:23:00
974,512,47,276.0,278.0,2018-01-14 21:30:00,2018-01-14 21:48:00,2.42,2.42,COMPLETED,2018-01-14 21:48:00
975,512,47,277.0,118.0,2018-01-14 21:52:00,2018-01-14 22:06:00,2.84,2.84,COMPLETED,2018-01-14 22:06:00
976,513,9,118.0,267.0,2018-01-15 05:29:00,2018-01-15 05:50:00,3.6,3.6,COMPLETED,2018-01-15 05:50:00
977,387,47,278.0,228.0,2018-01-15 09:12:00,2018-01-15 09:37:00,2.08,2.08,COMPLETED,2018-01-15 09:37:00
978,514,47,228.0,468.0,2018-01-15 13:43:00,2018-01-15 14:03:00,2.38,2.38,COMPLETED,2018-01-15 14:03:00
979,515,33,267.0,228.0,2018-01-15 15:38:00,2018-01-15 15:53:00,2.52,2.52,COMPLETED,2018-01-15 15:53:00
980,516,2,118.0,279.0,2018-01-16 09:39:00,2018-01-16 10:04:00,4.65,4.65,COMPLETED,2018-01-16 10:04:00
981,517,104,279.0,118.0,2018-01-16 10:34:00,2018-01-16 10:52:00,5.29,5.29,COMPLETED,2018-01-16 10:52:00
982,115,24,118.0,228.0,2018-01-16 11:07:00,2018-01-16 11:58:00,6.91,6.91,COMPLETED,2018-01-16 11:58:00
983,518,1,118.0,280.0,2018-01-17 07:33:00,2018-01-17 08:22:00,5.68,5.68,COMPLETED,2018-01-17 08:22:00
984,520,105,280.0,118.0,2018-01-17 09:36:00,2018-01-17 10:05:00,8.47,8.47,COMPLETED,2018-01-17 10:05:00
